"459407051,2025-09-23T10:37:13Z,1404/07/01 14:07,عشقی,eshghi101,twit,#عیار \nامروز اگه عراقچی به ویتکاف بگه سلام طلا میریزه اگه رئیس جمهور به ترامپ بگه سلام سقوط میکنه، برعکس اگه عراقچی بگه مقتدرانه رفتیم امریکا برگشتیم طلا میره بالا اگه رئیس جمهور تو نیویورک به امریکا فحش بده طلا افسار پاره میکنه\n\nانقدر مملکت به فلان بنده\n🤭😂"
"459407047,2025-09-23T10:36:50Z,1404/07/01 14:06,رضا,hrenm1361,twit,#شلرد حالا دوستان مرتب بیان بگن اوره شد اینقدر ،تولید شد اینقدر ،کمپرسور داره میاد\nبابا حال سهم را ببینید اگر هم چیزی بگیم میگن نوسانگیری ،اگر این سهم را دارید چرا بد سهم میگید؟"
"459407027,2025-09-23T10:34:46Z,1404/07/01 14:04,virtual,virtuall,twit,#دتوزیع \nچرا صنعت دارو و مکمل نمی‌تواند چرخهٔ گردش کالا و وجه نقد را مدیریت کند؟\nیکی از شاخص‌های مهم در تحلیل کارایی مالی شرکت‌ها ارجاع کرد و آن چرخه تبدیل وجه نقد (Cash Conversion Cycle – CCC) است. این شاخص نشان می‌دهد سرمایه‌ای که برای خرید مواد اولیه صرف شده، پس از عبور از فرایند تولید و فروش، چه مدت زمانی طول می‌کشد تا دوباره به نقدینگی بازگردد. هرچه این چرخه کوتاه‌تر باشد، انعطاف مالی و توان سرمایه‌گذاری شرکت افزایش می‌یابد؛ و هرچه طولانی‌تر باشد، فشار بیشتری بر نقدینگی و سرمایه در گردش وارد می‌کند. \nفرمول CCC را به صورت اجمالی می توان اینچنین درنظر داشت که\nCCC = DIO + DSO – DPO \nصنعت دارو و مکمل به‌دلیل ساختار خاص اقتصادی و مقرراتی، یکی از طولانی‌ترین چرخه‌های نقدینگی در جهان را تجربه می‌کند.\n وضعیت واقعی \nمطالعات و صورت‌های مالی شرکت‌های بورسی دارویی نشان می‌دهند: \n• دوره وصول مطالبات (DSO): ~۳۴۰ روز (به دلیل بدهی‌های بیمه‌ها و دانشگاه‌ها) \n• دوره نگهداشت موجودی (DIO): ~۱۴۰ روز (به دلیل ریسک ارزی و بوروکراسی واردات مواد اولیه) \n• دوره پرداخت به تأمین‌کنندگان (DPO): بسیار کوتاه (به علت الزام پرداخت نقدی یا پیش‌پرداخت ارزی) \n نتیجه: CCC در صنعت دارو و مکمل حدود  ۴۰۰ تا ۵۵۰ روز است . یعنی سرمایه شرکت بیش از یک سال قفل می‌شود تا دوباره نقد شود. \n عوامل اصلی بحران نقدینگی \n• بدهی‌های سنگین دولت و بیمه‌ها \n• احتیاط داروخانه‌ها  در خرید به علت شرایط اقتصادی تحریمی و پسا جنگ. \n• کنترل قیمتی و مارجین پایین \n• بهره مؤثر بسیار بالا: در عمل نرخ تأمین مالی سرمایه در گردش  در سال جاری به شرط در دسترس بودن تا ۴۵٪ سالانه و حتی بیشتر گزارش می‌شود. \n• مشکل کندی تخصیص ارز \n• هزینه‌های بازاریابی و R&D: برخلاف فرضیات ساده، در صنعت دارو ، مکمل و OTC این هزینه‌ها بالاست (۱۰–۱۵٪ بازاریابی، ۳–۷٪ توسعه نسبت به فروش). \nنتیجه‌گیری \n• با CCC فعلی (۵۰۰ روزه) و بهره بالا (۴۵٪)، حتی با بهترین شرایط هزینه‌ای، سودآوری واقعی ممکن نیست. \n• کاهش شدید دوره وصول مطالبات و موجودی (هدف: CCC زیر ۲۰۰ روز) \n• دسترسی به منابع مالی ارزان‌تر \n• اصلاح قیمت‌گذاری دستوری و لحاظ هزینه‌های مالی واقعی در فرمول قیمت \nتا زمانی که چرخه نقدینگی اصلاح نشود، هیچ مارجین معقولی قادر به سودآوری پایدار نیست."
"459407016,2025-09-23T10:34:00Z,1404/07/01 14:04,امیرحسین,amirho86,quote,#عیار \nتوی سایت کدال میتونی ببینی پشتوانه شون چیه\nاین صندوق ها طلای فیزیکی نزد بانک مرکزی دارند"
"459407004,2025-09-23T10:32:59Z,1404/07/01 14:02,مهدی آجورلو,mahdi1365,twit,#عیار  چرا بالاتر از Nav ؟"
"459407000,2025-09-23T10:32:35Z,1404/07/01 14:02,کاوه صفرزاده,kaveh1355,twit,#عیار ناوشکن ویژه مدیریت جنگ آمریکایی نیز به سواحل ونزوئلا رسید.\n\n⚪انباشت ناوگان دریایی و هوایی آمریکا در اطراف ونزوئلا مانند سال 2003 و قبل از حمله به عراق می‌باشد.\n\n👆👆👆👆\nانس جهانی طلا"
"459406995,2025-09-23T10:32:24Z,1404/07/01 14:02,Mostafakh,mstf28,quote,#شلرد خیلی هم عالیه واقعا توی اون قیمت حتی پایین‌تر  فرصت های طلایی واسه خرید ایجاد خواهد کرد. ما هم میانگین خرید رو  میاریم زیر ۵۰۰."
"459406984,2025-09-23T10:30:55Z,1404/07/01 14:00,علی آرچ,aliarch,twit,#عیار \nنگران نباشید..\nحضرت آقا قراره با مردم صحبت کنن، تجربه نشون داده هربار ایشون صحبت کردن کار، در اومده.."
"459406968,2025-09-23T10:29:10Z,1404/07/01 13:59,یوز پلنگ آسیایی,yaemamreza2,twit,#شپنا \n\nپلنگ_گیلان\n۱ مهرماه ۱۴۰۴"
"459406962,2025-09-23T10:28:48Z,1404/07/01 13:58,کاوه صفرزاده,kaveh1355,twit,#عیار ایرنا گزارش داد؛\nخبر بد اتحادیه اروپا در آستانه مذاکره با عراقچی\n\n🔹روشن است که در نهایت باید توافقی حاصل شود که بر اساس آن ایران دارای سلاح هسته‌ای نباشد. این نگرانی همه کشورها، چه در اطراف ایران و چه در منطقه گسترده‌تر است."
