"459115959,2025-08-31T10:07:32Z,1404/06/09 13:37,Pedarjepeto,piinokio,twit,#وسین  اینم  لینکش https://www.tabnak.ir/fa/news/1325118/%D8%AF%D8%B1-%D8%B4%D8%A8%DA%A9%D9%87-%D8%AE%D8%A8%D8%B1-%D9%85%D8%B7%D8%B1%D8%AD-%D8%B4%D8%AF-%D8%AD%D8%A7%D8%AF%D8%AB%D9%87-%D8%A8%D9%86%D8%AF%D8%B1-%D8%B1%D8%AC%D8%A7%DB%8C%DB%8C-%DA%A9%D8%A7%D8%B1-%D8%A7%D8%B3%D8%B1%D8%A7%D8%A6%DB%8C%D9%84-%D8%A8%D9%88%D8%AF"
"459115952,2025-08-31T10:07:04Z,1404/06/09 13:37,بی سواد,ya.ali....,twit,#نوری تغییری روندی دیده نمیشه. خیلی مونده تا بتونه کف و سقف بالاتر بزنه. این مثبت در بهترین حالت  میتونه باعث کاهش مومنتوم نزولی بشه."
"459115935,2025-08-31T10:06:06Z,1404/06/09 13:36,عباداله محمدی,kernoosh,twit,#فولاد دوستان گرامی از ابتدای امسال فولاد سبا از مبارکه جدا و مستقل شده. یعنی صورت مالی جدا داره برای خودش و دیگه تولید سبا جز گزارشات ماهانه مبارکه نمیاد. منبعد سود سبا در گزارشات تلفیقی خواهد امد. اینم بگم که معاون مالی توی مجمع گفتن سود خالص سه ماهه بهار فولاد سبا ۲۶۰۰ میلیارد تومان بوده"
"459115931,2025-08-31T10:05:54Z,1404/06/09 13:35,سهام بی ارزش ( طلای با ارزش),farbod2020,quote,#عیار   بنده خدا از قیمت 17 تومن برای عیار داری میگی فرار🤣🤣 ولی 43% رشد کرده. از اون موقع تو رفتی توی سهام باد کرده الان تا خشتک توی ضرر هستی . عمق فاجعه اینه اینقدر توی سهام تو ضرر فرو رفتی که میومدی توی صفحه عیار میگفتی فرار🤣🤣"
"459115920,2025-08-31T10:05:03Z,1404/06/09 13:35,مهسون,majidzadss0910,twit,#شاخص_بورس اکانت های منفی باف چقدر فعال هستند پیام ها رو انتخاب میکنن کاملا تصادفی ریپورت می‌کنند \nبازنشر میکنید لا اقل تک وتوک پیام های مثبت رو هم وسطش انجام بدید...مثبت امروز ناراحت کرده نگران نباشید با وجود شماها جبران میشه ..."
"459115910,2025-08-31T10:04:27Z,1404/06/09 13:34,mahdi8989,mahdi8989,twit,#شپارس سلام\nاین بازنشر ها چی را میخواد بگه ؟ یعنی چی ؟\nیکی از دوستان توضیح بده تا ما هم بفهمیم ."
"459115903,2025-08-31T10:04:11Z,1404/06/09 13:34,milad777,mhmahdian,twit,#دروز   کسی هست بدونه دردش چیه این دروز؟  چرا به این روز افتاده؟"
"459115898,2025-08-31T10:03:57Z,1404/06/09 13:33,Pedarjepeto,piinokio,twit,#وسین تو برنامه تلویزیون یک نفر آمد گفت انف جار رجایی کار دشمن بوده .مشخص هم هست برای اینکه شرکت‌های بیمه را سر کیسه کنند صداش را در نیاوردن.تو جنگ بیمه خسارت پرداختی نداره .کلاه گشادی که سر شرکت‌های بیمه از همه همه بیشتر سینا و البرز رفت"
"459115883,2025-08-31T10:03:22Z,1404/06/09 13:33,سارا,nedaaaaaaa,quote,سال بعد خیلی نزدیک نیست"
"459115880,2025-08-31T10:03:20Z,1404/06/09 13:33,rad,hv85,twit,#شاخص_بورس سال"
